,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,L0,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33
205,1017.760742,697.9443359,614.4160767,43.27970505,195.4921875,387.617218,107.2413483,428.4710083,791.4342651,1371.991455,96.27671814,296.0176086,512.958313,214.2598267,428.0628052,5.439059734,7.827435017,274.9923706,313.2409973,153.0019836,612.0189819,232.1377869,215.9790802,285.2970581,219.8370972,132.3835144,253.9391785,194.5902405,223.3794098,8.44178772,975.5671387,-146.4324036,50.15568161,467.2019043,404.1264343,-206.8343811,378.0186768,-560.4398804,-159.3528442,-862.8042603,302.3643799,479.3744507,21.37097931,265.114624,139.4161987,133.9771423,348.972168,348.972168,711.487915,552.1350098,277.1426697,-140.7260437,-45.67680359,-3.028398037,153.3329315,-225.0166931,84.29064941,-235.1661835,-39.67399979,131.9641266,291.5307007,169.6485291,18.25582695,-28.75717545,-176.3344116
206,493.0305176,114.0267334,627.6314087,100.1600723,426.1201477,508.2383118,385.9147034,357.3722229,957.1773071,1692.670166,87.82388306,320.2015991,437.1627808,218.9574585,443.374939,5.735073566,7.320842266,260.6428223,306.6304932,138.3389587,611.8217163,243.1858368,214.9542236,289.0970459,201.3192444,124.2423706,240.0205078,203.0354767,255.5449219,7.384669304,1045.546631,-74.39873505,-13.42514896,312.7608032,105.8709717,-222.9013062,215.460495,-548.7828369,-111.2812805,-845.5239868,296.7411499,473.1208496,366.640686,254.1633759,107.5296021,101.7945328,57.0133667,57.0133667,473.3465576,362.0652771,101.4224625,97.88309479,-115.96978,-206.7080383,19.58670616,-77.12152863,175.0046234,-449.8938904,-23.77372551,269.5103455,290.4664307,65.01587677,75.13076782,26.07740021,-127.9047012
207,875.3520508,477.2015686,381.5432129,33.58815002,415.2060547,96.12261963,524.2957153,642.5488892,718.3654785,1309.792847,83.65106201,289.5566711,421.4653625,194.1319733,455.2483215,5.146556377,6.986290455,280.3151855,261.0357971,139.0418854,631.9290771,240.5152893,212.1031036,289.1882019,177.1082001,121.2807465,224.8189392,175.7173004,241.691452,7.691799641,1015.393433,-257.9694824,174.3184357,667.7608032,-50.37826538,-47.03635406,425.240509,-420.0529785,-48.44872284,-736.7456055,316.6926575,460.5437317,104.8116989,266.4117432,127.8560715,122.7095184,238.6007843,238.6007843,575.0269775,526.5782471,246.2630768,-462.0483704,216.7977448,12.75822449,217.7196655,-286.1986389,-175.8497314,-227.7570648,187.4490051,71.46852875,296.8092651,400.6686707,-91.34342957,-133.7967224,-267.06073
208,607.2878418,424.6308289,55.19897461,207.6508942,600.4400635,408.5463257,424.7528381,486.7185974,939.6646729,1021.902039,79.47995758,257.6989136,399.9077148,198.914978,426.8382263,5.223875999,7.657950878,256.6868286,292.8317566,124.1481705,525.1304321,226.1030273,203.1062469,242.9975128,196.9722443,117.8457489,247.0422058,163.7227936,221.291275,7.203732014,975.989563,-107.7331772,28.25322151,472.6369019,26.91778755,-50.15258408,265.0905457,-348.3334961,-101.7267838,-601.8913574,253.5578308,385.4908752,27.31610298,186.5759125,13.29551601,8.071640015,212.3154144,212.3154144,444.2889709,342.5621948,85.87535858,-132.4573364,262.2805481,-291.1204224,-45.65919495,-140.9423981,8.485058784,-517.2234497,83.21663666,288.6567078,254.6983795,238.5571442,-31.07454681,-70.62997437,-194.7973328
209,314.930542,2.244228601,220.8692322,354.9706726,425.8450623,504.0292664,87.16230774,232.2998505,625.225769,3103.846924,99.28291321,316.5134277,502.9042969,210.0431976,434.4580078,5.400470734,7.236833572,272.3960571,290.8856506,167.7250061,675.1752319,252.3443604,224.707489,262.4648438,228.8379669,126.5452881,252.4089661,213.262207,285.1493835,8.266357422,1035.415894,-51.66708755,-47.61582184,-133.9671021,397.2305603,-744.1972656,293.7167664,-1101.632568,-145.4689941,-1516.702271,415.0696411,692.6380005,886.2402954,482.5948181,463.2064514,457.8059692,1.122114301,1.122114301,881.2477417,735.7786865,463.3826599,263.5193481,99.33531189,-193.6497803,3.29212451,-125.9917603,389.5111084,-445.9941406,-20.14907837,259.172699,255.5548859,-137.1021423,158.8179474,107.2938004,-54.44426346
210,973.0391235,310.7026367,10.0329752,355.8561707,125.0363083,449.5413208,561.4388428,594.4448853,579.4611206,1675.453125,85.04919434,294.0819092,426.7633362,226.1790009,421.1676636,6.363963127,7.225077152,276.8070984,327.3243713,143.5179291,613.1459961,280.7253723,240.2858887,279.8870544,211.8517151,118.2578278,266.5935364,201.5708313,261.9419861,7.887525082,938.3792725,-270.1889954,185.1397858,681.5154419,21.3347187,-110.8560486,498.2895813,-526.2874146,-11.33197689,-852.7576294,326.4702148,501.0187988,313.7892151,274.8398132,180.142334,173.7783661,155.3513184,155.3513184,617.2667847,605.9348145,329.1277161,-471.774231,247.2568817,62.63127518,163.6894226,-354.7716675,-117.0025711,-218.0940857,-93.05778503,116.1976395,370.921875,383.5960999,-41.11627579,-89.81578827,-242.6871033
211,774.2385254,61.63063049,304.6185913,163.873291,95.24859619,569.1500244,418.7662048,744.3551636,50.4528389,1912.662964,77.5428009,259.5817261,413.6558838,188.8766174,421.1347656,5.222724438,7.170559406,252.5982971,302.8272705,137.0705109,535.776001,249.9365845,210.2481689,265.0071411,176.5377808,109.4022293,234.3540955,166.5406494,227.5119629,7.85042429,846.1506348,-459.3831787,381.8403625,424.7447815,-109.8894119,-110.6120834,275.7751465,-476.3842468,-47.88372421,-914.5737915,438.1895447,590.9019775,399.336792,402.0253601,419.0801392,413.8573914,30.81531525,30.81531525,453.796875,405.913147,153.3148499,-277.5898743,67.28414154,-23.13701439,83.93030548,-138.7046356,-138.8852386,-273.0736084,-177.8250122,181.076828,132.3390045,373.2393188,-155.0331726,-195.2693939,-321.573822
212,480.8287659,463.0869141,110.2806015,400.7183228,26.95734024,36.8711319,404.8453674,597.9437866,590.5252075,2434.903564,90.76922607,284.7148743,421.1730957,235.099472,479.4821167,6.12598753,8.128945351,304.2473145,279.6201477,158.4016113,587.0233154,250.5818787,218.3006287,267.800354,202.0878601,114.997879,290.2005615,193.1166077,236.2876892,9.048013687,909.75354,-110.1453781,19.37615395,301.1738586,69.50950623,-520.6843872,537.1433716,-889.59198,-52.26547623,-1276.886475,387.2944641,633.2652588,515.7039185,398.1657715,305.9781189,299.8521423,231.543457,231.543457,970.6618652,918.3964233,614.1491089,-414.349823,76.02438354,305.1496582,367.7047119,-378.7417297,-35.60809708,54.56778717,81.52513123,-99.90437317,272.2670288,325.8086548,-60.94126511,-107.5982361,-254.0578766
213,765.1992798,24.08525658,409.4090271,135.5170746,76.15171051,58.49730301,286.288208,485.1282654,1096.641113,2849.821777,97.52402496,324.1097717,458.4736328,211.2438354,528.4301758,6.593976974,8.557031631,349.7615356,364.9224548,175.7756958,757.2711792,298.8779602,218.0917511,262.0334167,225.5146942,141.135437,286.2217102,198.5234222,292.4393311,8.411414146,972.826416,103.5897369,-201.1137543,497.8218079,370.9672546,-534.2333984,707.9454346,-1055.120483,62.41345978,-1332.301392,277.1808472,546.3862915,962.7226563,335.1424561,83.89310455,77.29912567,12.04262829,12.04262829,978.2508545,1040.664307,690.902832,-530.7188721,212.3450928,301.3509827,343.0031128,-532.1697388,1.450890422,2.473024368,78.62473297,-80.9697113,431.7407532,284.770813,26.8988781,-21.06438065,-171.6245422
214,766.1040649,285.8305054,248.4169159,183.6560364,111.6627808,428.0735168,234.536499,546.2334595,187.9624786,2098.227295,80.31517029,262.5020447,379.1892395,187.8149414,419.3717651,5.62345314,7.050343037,267.4943237,277.3878784,127.1345825,538.5476074,218.7366943,211.1057129,250.4728394,182.499054,118.318924,248.9752808,159.4173431,237.3043365,7.479292393,903.9627686,-351.2583313,270.9431458,272.0869751,142.7587433,-333.5783081,343.1632385,-638.9431763,-73.82436371,-1076.384033,437.4408569,620.4264526,393.9375305,432.6115112,450.680603,445.0571594,142.9152527,142.9152527,672.7177124,598.8933105,331.3990173,-193.04245,106.4746323,13.76093388,126.8180008,-216.028656,22.98621368,-204.975769,-93.31298065,123.6548309,194.7961884,225.9890594,-55.49828339,-94.01351166,-214.9156189
215,741.6885986,326.0791626,310.5397339,28.7104435,389.5072937,15.74206066,560.9855347,213.2874298,751.7921753,3215.365723,109.2356873,356.2317505,518.2695313,266.7540894,556.2645874,7.206849098,9.188557625,320.3762207,344.2549133,170.1999054,704.951416,313.067627,262.7581482,329.1032715,212.8164368,148.632431,309.2825928,224.2925568,282.138855,9.571969986,1099.100708,-99.17131805,-10.06436253,404.0042419,238.513031,-677.0003052,724.7727661,-1167.601807,-27.66804123,-1606.950562,439.3487549,748.2497559,850.5935059,481.495636,364.5798035,357.3729553,163.0395813,163.0395813,1167.484131,1139.81604,819.4398804,-390.1959839,365.7012329,161.1206665,338.5590515,-554.572876,164.3768768,-151.9469604,237.560318,-9.455776215,586.6821289,144.9057159,173.6665344,119.4774551,-50.62601852
216,790.1533203,314.7113647,298.2388916,358.5232849,607.3086548,450.59729,389.094574,440.0212708,352.3749084,1829.144165,96.36141205,308.3952637,438.7314758,222.1524811,437.1157227,5.656968594,8.203356743,284.8168335,325.0846558,148.8739319,612.2548828,270.4276428,225.8889008,279.2720642,198.6468353,142.598526,255.651947,188.6726227,267.8825684,8.895320892,1104.584351,-418.118988,321.7575989,301.7497253,70.28462219,-216.8254242,210.1798706,-506.7373047,-148.8195801,-969.6643066,462.9269714,632.4500732,218.1345062,410.2975769,436.1088257,430.4518738,157.3556824,157.3556824,524.6425171,375.822937,91.00608826,92.74609375,-44.50729752,-266.2740173,-16.04333496,-61.30594254,154.0520325,-536.7016602,70.60702515,295.3153992,260.7323608,101.5999146,31.05861282,-14.52469158,-157.6140137
217,756.2258301,633.2852783,646.241272,354.0331421,221.7677307,135.5668182,192.049408,734.8547363,610.7086182,1730.331177,88.84773254,269.5379333,455.2892761,250.2204742,504.002533,5.936042786,8.034427643,317.8826294,315.0968018,156.2968292,661.68396,239.4115601,223.631958,268.2805176,226.800705,138.9689331,255.5487518,218.5108337,292.8455811,8.856881142,1109.379517,-273.7265015,184.8787689,296.6556702,185.8436432,-270.5368652,297.6546021,-566.0686646,-159.757431,-1008.015564,441.9468689,632.0043335,81.45439148,381.783844,319.7281799,313.7921448,316.6426392,316.6426392,706.7052002,546.9477539,229.065155,-121.430748,-338.5903931,120.8653107,253.124176,-141.3577576,19.9270134,-118.5462494,103.221489,15.15634823,151.0923615,235.6217346,-85.35305023,-138.1452637,-303.8638611
218,532.6381836,1.894664645,95.67551422,279.3396301,314.7918701,405.0176697,444.7262268,838.5582886,259.6855774,3769.561768,102.4102325,370.0127869,542.2384644,273.3069763,576.3616943,7.062925339,9.354429245,366.3829956,362.7815552,173.2509308,760.9975586,304.0792542,267.3121948,343.5739441,259.2832031,146.7602997,310.4401245,235.7436218,337.442688,9.668244362,1183.425171,-354.0046692,251.5944519,163.0855255,15.54795933,-692.5300293,485.6027222,-1182.430908,-52.33758163,-1789.929688,607.4987793,921.3779297,1048.585815,648.0709839,679.2080688,672.1451416,0.947332323,0.947332323,1041.126099,988.7885132,622.4055176,-321.5143433,385.9824219,1.423794389,193.7320709,-312.3518066,-9.162541389,-302.6554565,12.13639259,149.8418579,200.9909821,319.6026611,-104.2081604,-161.1638184,-339.9517822
219,778.4015503,706.9198608,224.1025085,345.4713745,56.82993698,429.9989624,367.1742249,333.7525024,1095.400635,2523.714844,109.7961731,329.473999,511.3040466,252.315918,580.9233398,7.61964035,9.414319992,369.5473328,371.0028992,171.5409393,734.6640625,304.7588806,279.9674377,333.0013428,248.4932709,165.3089142,309.3334351,226.980957,291.0995178,11.05008793,1244.1698,-29.11475563,-80.68141937,379.2750549,370.0117188,-589.4906616,639.291748,-1000.065186,-100.729538,-1398.958252,398.8930359,671.4163818,442.2901001,419.1004944,237.0701904,229.4505615,353.4599304,353.4599304,1139.795654,1039.06604,669.5187378,-297.4731445,165.0901947,161.736618,269.1621704,-467.750824,170.2776642,-143.0222778,-86.19234467,63.83917236,488.6926575,139.0557709,119.5832901,64.74468994,-107.3976669
220,949.1585083,590.5460205,252.2707825,77.60290527,385.0583191,292.2767334,276.5526428,421.9267273,915.4403687,2586.757813,96.42055511,337.7767944,530.9765015,243.6201324,564.0748291,7.268201828,9.344309807,352.3345337,371.0906982,172.9594116,706.6328125,298.7806396,265.5728455,309.8729248,259.7277527,149.1089935,309.9039612,200.8457031,289.5932617,9.966890335,1261.719116,-135.1547089,38.73415756,414.4668579,399.5369873,-529.9464722,606.6365356,-966.7924805,-94.13047028,-1396.368286,429.5758362,692.9318237,487.4907532,449.3117065,314.8127441,307.5445557,295.2730103,295.2730103,1068.692505,974.5619507,622.227478,-322.5137634,376.7591553,7.204715252,189.6866455,-433.6770935,111.1633453,-291.5759277,93.48239136,120.1862793,416.3618469,198.7406311,58.51827621,9.993954659,-142.3274231
221,454.2457886,372.7733765,525.3700562,392.9611511,41.78189468,195.2960052,103.0592499,52.83109665,408.8007507,3611.040527,97.11039734,347.9026794,519.4061279,218.8338776,508.1652527,6.514223099,8.576104164,278.081543,374.0358582,160.8927002,574.3964844,303.2952576,280.1000061,285.4031067,238.9319611,134.3619843,272.8836975,208.7751617,273.5210571,9.108699799,1057.86377,-105.0767822,7.96638155,-169.7143402,518.8833618,-992.4370728,474.8200989,-1342.873413,-168.9698029,-1867.203613,524.3301392,850.2799072,884.4484253,631.4460449,647.6109009,641.0966797,186.3866882,186.3866882,1248.645752,1079.675903,801.5943604,139.7727814,-343.9347534,289.8066711,341.9137878,-313.9273987,453.7001648,-13.48858643,28.29331017,-56.51069641,383.0106506,-180.8164825,239.9526062,189.5125275,31.17743874
222,584.7194214,226.9194336,142.2204742,65.39218903,571.1402588,208.4163361,204.650177,348.0137024,492.2241211,3820.801758,112.2674332,370.7171936,549.6841431,257.4341431,525.6342163,7.185516834,9.534355164,342.3934021,357.5283508,172.2406311,767.6443481,295.4232483,258.3868713,321.321106,251.046402,141.174057,280.7770996,232.8641663,299.0160522,9.204488754,1103.020752,-130.6885529,18.4211235,41.29900742,412.7318726,-917.0875854,587.6694336,-1378.084229,-88.6875,-1896.673706,518.5894775,864.039917,1050.883667,606.6057739,599.5610352,592.3755493,113.4597168,113.4597168,1268.268799,1179.581299,837.1878662,-175.9467621,560.0316772,-74.97685242,170.5514832,-415.4288025,239.4820251,-370.400116,200.7401733,150.7696381,366.3356628,41.29507446,120.0632553,63.80327225,-112.8009109
223,287.1244507,572.8600464,186.280899,395.384552,669.4180908,370.1080017,433.9353027,202.426239,263.6956482,1984.294922,89.16532898,277.5684204,403.937439,207.5414429,436.111145,5.711055279,7.498065948,264.6900024,280.043396,127.1790695,581.0997314,216.3690643,206.6513519,261.0050354,192.0637512,118.5159683,259.5879517,176.6242065,245.7321472,8.142889023,1000.290771,-308.1434326,218.9781189,-41.90764618,20.88864899,-478.9947205,159.5186462,-657.5478516,-225.3843231,-1144.505005,486.9571838,680.0234985,151.6235962,472.4820251,523.328064,517.6170044,286.4300232,286.4300232,716.9855957,491.6012573,226.9112549,302.9342651,-0.565728903,-320.4520264,-35.04865265,-32.33958817,335.2738342,-536.8210449,132.5970154,296.0536804,262.7602234,-75.68588257,131.3012695,88.62886047,-45.32294846
224,102.4205399,371.2900696,217.2029114,162.8177185,233.2081299,538.8939209,325.7043152,558.2872925,204.5748444,2739.766113,88.61483002,276.4993896,479.2803955,186.2798615,463.7566528,5.738088608,7.231927872,265.1305542,307.9048157,122.585434,560.8815918,224.1395416,260.5461426,254.302948,204.0917664,131.9390411,258.5948486,180.8139648,269.2550659,8.556776047,898.0220947,-218.3748932,129.7600708,-118.6316452,2.677286386,-654.6027832,259.4717407,-959.2149658,-174.6682129,-1447.538452,488.3233948,731.1383667,552.5324707,544.8585205,569.425293,563.6871948,185.6450348,185.6450348,916.5906372,741.9224243,476.7918701,21.13950539,180.8609467,-92.35956573,59.24616623,-136.886322,158.0258179,-316.499115,-83.29096985,195.056778,124.2898331,100.5690231,-32.26678848,-75.95144653,-213.0807495
225,254.8013458,312.273468,166.6698761,379.0282898,2.978399754,563.3535156,33.99488068,467.34021,48.23947144,3102.236572,84.78139496,272.5123596,422.3847961,221.3469238,431.4905701,6.023233414,7.78736496,285.6098328,282.649292,127.0392303,582.038147,227.7594452,221.0450287,277.3717041,195.3296967,120.446907,225.35289,190.1882477,250.3876343,8.363999367,891.0073242,-243.1432037,158.3618164,-243.2518311,254.9099731,-796.1123047,280.348114,-1060.934204,-157.5629425,-1595.733276,534.7991333,808.4675903,689.6716919,587.1206665,690.4292603,684.4060059,156.136734,156.136734,994.1578369,836.5948486,550.9850464,72.15145874,36.34000397,27.89938736,131.9449158,-153.3088684,225.4603271,-199.8600616,-196.8816681,145.4268036,93.57514954,-0.107443951,9.592586517,-36.35689545,-180.5956726
226,971.7964478,110.0585861,428.3755493,480.986145,312.3851318,563.6639404,72.08296204,425.2038574,920.614563,2583.859375,104.747139,362.0995789,586.9315186,249.5240784,559.0286865,7.476673603,10.27223301,362.1352539,373.3695679,164.9173737,723.5184326,309.7397461,270.4500427,316.1996765,269.8913879,155.5742645,309.5300293,224.528244,325.7808228,10.51720333,1172.794434,-114.8523865,10.10524845,328.2021484,528.7418823,-400.6909485,366.7935486,-867.4265137,-120.1959763,-1273.177124,405.7506104,652.3535156,647.8114624,402.8294067,249.5513611,242.0746918,55.02929306,55.02929306,747.5977783,627.4017944,265.266571,57.39985275,-185.8432617,-75.95006561,96.29047394,-201.8761597,259.276001,-385.6898193,-73.30470276,219.9092102,330.9334717,50.25400925,89.67562103,35.42959595,-134.8526154
227,268.1300659,574.2282104,39.2640419,438.5787964,524.9412842,504.4405823,429.6356201,121.2565155,610.7790527,2926.651855,96.11724091,354.8138733,528.9172974,240.7192993,534.4006958,5.865098,8.573675156,293.9169617,352.8578796,169.9358826,681.8388062,259.4516907,219.3850403,338.0366211,228.1971588,131.6430206,302.6009827,207.1284943,312.4868774,9.446694374,1161.572632,-127.4051819,31.28794289,-62.92944336,203.6543274,-787.3965454,369.6532593,-1093.582764,-222.7311096,-1600.689575,507.106781,793.3838501,523.1317139,552.6645508,525.3706665,519.5056152,287.1141052,287.1141052,1088.786255,866.0551147,572.1381226,227.7927246,203.9960022,-249.2212219,36.71272278,-199.7173615,427.5101013,-508.6729126,16.26834106,301.3238831,405.0927734,-124.9091034,224.2005615,174.1583099,17.07206154
228,563.1495972,305.3681641,161.9351654,399.7541809,360.3300476,530.977356,230.1797485,286.0158691,8.100610733,2721.977783,96.36884308,259.5956116,428.7400513,197.4390564,502.5293579,5.601884365,8.060936928,282.1384583,294.7948303,135.9758759,582.9675293,261.4985962,208.0154724,286.0928955,186.9682007,114.924736,246.3303223,179.9600067,230.4744873,8.474327087,1050.836914,-439.93927,343.5704346,-49.24507904,172.4554291,-554.8222046,245.9815216,-817.6148071,-165.9474182,-1410.054688,592.4399414,812.2963257,491.1523132,614.8572388,704.7678223,699.1659546,152.684082,152.684082,788.4595337,622.512146,340.3736572,160.0010834,21.27817917,-164.7590027,29.05854416,-110.0056458,270.0067444,-426.2575989,-65.92754364,257.0343628,215.6669617,-23.67641449,83.94849396,40.47014999,-96.01152039
229,441.5692444,413.9700012,455.3887329,446.9109802,638.5378418,72.71334076,132.0117645,189.7058563,1099.409912,2152.081543,95.19022369,339.8832397,453.2557983,238.8908234,514.9678955,6.561690807,7.750219822,303.6581421,337.7486267,153.7560883,683.5427246,256.0244751,235.6728363,319.0476685,206.9547272,134.7752686,292.5889587,191.0401001,242.2986145,9.321696281,1019.369385,103.3697891,-198.5600128,133.7903595,411.1486816,-542.0753174,335.9824219,-842.0090942,-153.3220062,-1162.344238,320.3351135,558.6047974,421.8108215,319.7139587,125.081192,118.5195007,206.9850006,206.9850006,828.0305786,674.7086182,371.0504761,152.5650482,-218.7569885,-92.11740875,191.6112061,-182.2263336,334.7913818,-348.1418762,290.3959656,127.4364624,336.205719,-42.20243073,144.8940735,98.73879242,-46.14602661
230,510.7701721,490.5927429,84.85958099,189.0172577,429.7495728,46.1153183,255.9474792,21.15792465,200.0427704,3125.629395,80.0320816,265.7761536,417.5437927,183.0283813,476.1968994,5.40389204,7.202833652,264.1705017,300.9020996,134.6130524,604.6304321,248.1187286,197.1654663,256.4104309,172.7868042,110.3746719,249.9643402,173.4161072,221.3293915,7.590955734,977.2252808,-217.4854736,137.4533997,-37.86639404,331.1510925,-831.6695557,528.0269775,-1134.095581,-115.1176987,-1648.934937,514.8392944,789.5189819,679.5845947,606.4906006,645.1329956,639.729126,245.2963715,245.2963715,1162.974487,1047.856812,783.6863403,-73.79911804,330.7536011,25.53944969,200.2902985,-393.4139404,319.6148376,-222.5792694,207.1703033,56.12014389,414.3117676,-69.65048981,207.7424622,165.8451233,34.32634735
231,151.2077942,667.2893066,225.2883301,420.4297485,360.1879272,500.7437134,403.6387329,552.520813,490.5762939,1408.263306,78.79878998,258.1297913,405.5051575,185.3905487,428.8082581,5.4055686,6.616446018,276.6926575,259.6401978,137.7011108,584.8262329,241.9382172,194.1099396,250.183197,178.0850372,110.2626877,216.07341,167.2560272,243.8258514,7.698420048,943.1984253,-212.3498535,133.5510559,66.37622833,-127.51828,-312.379425,120.6258698,-501.4800415,-216.4045715,-892.6784668,391.1984253,547.4769897,-39.5905304,362.0864563,324.4766235,319.0710449,333.6446533,333.6446533,621.0823364,404.6777954,127.9851227,103.9370422,-60.89185715,-174.9963531,0.29607743,17.075243,86.86179352,-416.9345703,-56.7466507,249.8871307,98.03540802,129.2116241,-50.5149231,-90.92398071,-217.7709503
232,903.9187622,238.0218201,46.9912262,182.3286743,219.3819275,131.2985687,510.919281,397.7521973,747.958252,3406.987061,105.7040787,353.0725708,568.8447876,260.0099792,569.6502686,7.051021576,9.147941589,327.7829895,343.5172729,155.7484894,747.7324829,306.0539246,256.2582703,329.4899292,237.4697723,153.7519379,307.9222107,231.1652679,310.4761047,10.34912491,1194.359253,-156.6855621,50.98147964,477.522644,269.7105408,-641.116272,765.5663452,-1208.96167,-0.999423981,-1667.804321,458.8427124,773.2880859,955.5454102,513.2780762,402.4705505,395.4195251,119.01091,119.01091,1184.419312,1183.419922,855.6369019,-547.4145508,518.4125366,201.4940033,339.627594,-609.8178711,62.40328979,-104.559906,114.8220139,-10.1376791,543.1600342,245.5189209,99.86935425,44.0198288,-131.2959137
233,124.6467972,330.1090698,558.1257935,464.9171143,153.0231934,354.9807739,143.4186707,602.1903687,407.4715881,1992.700439,78.7611618,254.1809692,454.1170959,197.4247131,446.8034973,5.428859234,6.728806973,243.1439667,294.4190063,121.1302948,558.4611206,220.0057373,210.1246796,239.3137512,173.5734406,118.5995026,222.2579956,163.2720032,217.0133972,7.452310085,899.37146,-184.1186218,105.35746,-83.78832245,24.3164978,-410.1974792,72.22816467,-658.4366455,-205.8778992,-1081.605713,423.1690063,613.0305176,290.6119385,415.6058044,391.971283,386.5424194,165.0545349,165.0545349,613.9921875,408.1142883,164.9703217,173.6929016,-464.5817871,25.00045013,136.439743,48.90213013,124.7907715,-195.0052948,-41.98209,102.8740158,-5.838274956,97.46722412,-91.22924042,-130.6757507,-254.501236
234,943.5645142,46.20650101,198.1097717,476.2766113,527.2702637,463.7597046,412.0259399,240.2230377,670.3931274,2534.862793,92.85608673,328.2950134,532.3154297,263.0007629,579.4018555,7.042915821,9.23951149,319.3487854,355.6016235,171.5245972,698.8278198,282.2528992,257.0289307,296.1356201,240.0512848,145.1887207,279.0921631,228.492569,306.3855286,10.56564617,1110.044678,-237.1575165,144.3014221,414.4085693,291.9984741,-313.4350891,399.5486145,-758.3670654,-87.38346863,-1215.491089,457.1239624,687.6716309,621.1345215,424.6708984,302.3930054,295.3500671,23.1032505,23.1032505,658.1015015,570.7180786,251.369278,26.93877792,24.44142151,-193.9734039,38.36086273,-228.0240326,254.9628143,-476.2262878,51.04397964,257.7747498,463.973114,24.12934494,174.9294281,119.7256165,-53.56314468
235,783.9029541,211.8167267,47.02368927,312.4866943,508.5223999,428.8437805,366.1256714,86.33315277,71.10945892,2739.336182,92.12722778,272.8279114,459.2330017,207.9914551,438.0570984,5.309378624,7.701618671,298.665802,307.9304199,165.4132996,566.2557983,252.1925049,248.1673889,288.6608582,206.1866608,129.4139404,258.0947571,169.2325439,258.401062,8.917279243,914.7207031,-356.9570618,264.829834,162.7729645,264.1729431,-524.6086426,414.5537109,-877.9877319,-105.8539352,-1375.683105,497.6954346,732.4439087,622.2918701,524.4524536,584.0907593,578.7813721,105.9083633,105.9083633,826.4069824,720.5530396,421.887207,55.55677032,206.7454376,-193.5965271,45.25112152,-249.1404114,304.6971741,-445.789032,62.73336029,243.4097443,424.111969,-46.60240936,191.0935059,150.2069244,21.86096573
236,741.3529663,150.2173767,146.3011017,418.8899841,683.319458,250.0946198,528.2383423,392.9589539,686.7094727,1773.661621,88.89685059,323.1123962,469.722229,201.7995758,433.3432617,6.669430733,8.600017548,314.4880676,328.4141235,157.8043671,679.8710327,285.9960327,214.4720612,302.2498474,188.9862671,124.6694946,289.4019775,200.1983795,248.4511871,9.806794167,894.7905273,-164.3507385,75.45388794,526.8479004,50.15434265,-169.7796326,373.5151367,-579.5889282,-59.91294098,-878.576416,298.9874878,475.4519348,409.8264771,273.6523438,139.2965698,132.6271362,75.10868835,75.10868835,551.4438477,491.5308838,177.0428162,-135.355072,114.679924,-201.7253723,71.02921295,-215.7107544,80.35568237,-487.7213745,195.5980835,231.2206421,389.4064331,209.0462952,52.02928162,3.661350727,-148.1690979
237,447.2672119,43.16572571,482.6637268,61.40425491,535.3389893,152.5753784,162.739975,549.6918335,217.7980804,2819.727051,85.25445557,284.1746826,435.9229126,214.2377472,410.3266602,5.545406342,7.605363846,256.8678589,321.1699524,140.164032,607.40448,238.708374,233.8434906,272.2724609,196.0983276,129.3192749,259.8339233,185.2747345,266.4334412,7.441939354,914.4727783,-250.5188141,165.2643585,15.8713913,180.8770294,-568.4342041,300.1308899,-908.362854,-95.99424744,-1367.846191,459.4833679,702.0368042,742.4021606,487.7990417,536.9557495,531.4103394,21.58286285,21.58286285,777.9625244,681.9682617,425.1004028,-16.31598091,63.336483,-85.99559021,142.9055481,-159.9668427,143.6508636,-324.703949,210.635025,129.3669281,147.5186768,116.183075,-26.61064911,-71.37302399,-211.8853912
238,809.8119507,332.7145081,525.6781006,37.03347778,61.11649323,34.85477066,150.0504303,18.62088013,1030.942871,3574.84082,95.85636139,342.5037537,553.6156616,239.3854065,506.6987305,6.458958149,8.98815918,338.7223816,334.1392212,161.2980499,731.09552,264.1583862,245.0480499,297.8351746,250.8102264,141.9289246,301.7017822,206.0682831,312.9490662,9.679412842,1226.722656,76.16433716,-172.0206909,195.7688293,690.2074585,-910.9186401,764.1837158,-1414.075684,-50.45864105,-1801.139893,387.0642395,733.2794189,1030.742065,493.8940125,374.2595215,367.8005676,166.357254,166.357254,1354.468384,1304.009766,965.2874146,-248.3061371,168.3839722,311.6149292,399.4554138,-602.8856812,354.5795288,47.45655823,108.5730515,-101.620224,589.4476318,-52.87774277,275.0912781,225.305191,69.02301025
